,Unnamed: 0,movie,year,composer,domestic_total_gross,foreign_total_gross,runtime,worldwide,budget,genre,metascore,oscar,other,rating,top_15
1794,1794,Earth to Echo,2014,None,38934842,6401862,91,45336704,13000000,Comedy,53.93963254593176,0.0,0.0,6.504237288135598,0
1795,1795,Sex Tape,2014,None,38543473,87526036,94,126069509,40000000,Comedy,36.0,0.0,1.0,5.1,0
1796,1796,Wild,2014,None,37880356,14621185,115,52501541,15000000,Adventure,76.0,0.0,1.0,7.1,0
1797,1797,Million Dollar Arm,2014,None,36457627,2769953,124,39227580,25000000,Biography,56.0,0.0,1.0,7.0,0
1798,1798,The Theory of Everything,2014,Johann Johannsson,35893537,87833151,123,123726688,15000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1799,1799,This is Where I Leave You,2014,Michael Giacchino,34296320,7000000,103,41296320,19800000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1800,1800,The Gambler,2014,Theo Green,33680992,5600000,111,39280992,25000000,Crime,55.0,0.0,1.0,6.0,0
1801,1801,Paranormal Activity: The Marked Ones,2014,None,32462372,58442482,84,90904854,5000000,Horror,42.0,0.0,0.0,5.0,0
1802,1802,Nightcrawler,2014,James Newton Howard,32381217,6316000,117,38697217,8500000,Crime,76.0,0.0,1.0,7.9,1
1803,1803,Chef,2014,None,31424003,14543932,115,45967935,45000000,Adventure,68.0,0.0,1.0,7.3,0
1804,1804,Get On Up,2014,Thomas Newman,30703100,2745871,138,33448971,45000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1805,1805,3 Days to Kill,2014,None,30697999,21900000,117,52597999,28000000,Action,40.0,0.0,0.0,6.2,0
1806,1806,Deliver Us From Evil,2014,Christopher Young,30577122,57360693,118,87937815,30000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1807,1807,When the Game Stands Tall,2014,John Paesano,30127963,57895330,115,30127963,15000000,Drama,41.0,0.0,0.0,6.7,0
1808,1808,Draft Day,2014,John Debney,28842237,619809,110,29462046,25000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1809,1809,Oculus,2014,None,27695246,16335000,105,44030246,5000000,Horror,61.0,0.0,1.0,6.5,0
1810,1810,The Best of Me,2014,Aaron Zigman,26766213,9160000,117,35926213,26000000,Drama,29.0,0.0,0.0,6.7,0
1811,1811,A Walk Among the Tombstones,2014,Carlos Rafael Rivera,26307600,26874000,114,53181600,28000000,Crime,57.0,0.0,0.0,6.5,0
1812,1812,That Awkward Moment,2014,None,26068955,14400000,94,40468955,8000000,Comedy,36.0,0.0,1.0,6.2,0
1813,1813,Boyhood,2014,None,25352281,19143000,166,44495281,4000000,Drama,100.0,1.0,1.0,7.9,0
1814,1814,Jurassic World,2015,Michael Giacchino,652270625,1019442583,124,1671713208,150000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1815,1815,Avengers: Age of Ultron,2015,Danny Elfman,459005868,946397826,141,1405403694,250000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1816,1816,Inside Out,2015,Michael Giacchino,356461711,501149463,94,857611174,175000000,Animation,94.0,1.0,1.0,8.2,1
1817,1817,Furious 7,2015,Brian Tyler,353007020,1163038891,137,1516045911,190000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1818,1818,Minions,2015,Heitor Pereira,336045770,823352627,91,1159398397,74000000,Animation,56.0,0.0,1.0,6.4,0
1819,1819,The Hunger Games: Mockingjay - Part 2,2015,James Newton Howard,281723902,371704359,137,653428261,160000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1820,1820,The Martian,2015,Harry Gregson-Williams,228433663,401728227,141,630161890,108000000,Adventure,80.0,0.0,1.0,8.0,0
1821,1821,Cinderella,2015,None,201151353,342363000,112,543514353,95000000,Drama,67.0,0.0,1.0,6.9,0
1822,1822,Spectre,2015,Thomas Newman,200074609,680600000,148,880674609,245000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1823,1823,Mission: Impossible - Rogue Nation,2015,None,195042377,487671890,130,682714267,150000000,Action,75.0,0.0,1.0,7.4,0
1824,1824,Pitch Perfect 2,2015,Mark Mothersbaugh,184296230,103209964,115,287506194,29000000,Comedy,63.0,0.0,1.0,6.4,0
1825,1825,The Revenant,2015,None,183637894,349312609,151,532950503,135000000,Action,76.0,1.0,1.0,8.0,0
1826,1826,Ant-Man,2015,Christophe Beck,180202163,339109802,117,519311965,130000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1827,1827,Home,2015,None,177397510,208644097,94,386041607,135000000,Animation,55.0,0.0,1.0,6.6,0
1828,1828,Hotel Transylvania 2,2015,None,169700110,303526848,89,473226958,80000000,Animation,44.0,0.0,1.0,6.7,0
1829,1829,Fifty Shades of Grey,2015,Danny Elfman,166167230,404838898,125,571006128,40000000,Drama,46.0,0.0,1.0,4.1,1
1830,1830,The SpongeBob Movie: Sponge Out of Water,2015,John Debney,162994032,162192000,93,325186032,74000000,Animation,62.0,0.0,1.0,6.0,1
1831,1831,Straight Outta Compton,2015,None,161197785,40437206,147,201634991,28000000,Biography,72.0,0.0,1.0,7.9,0
1832,1832,San Andreas,2015,Andrew Lockington,155190832,318800000,114,473990832,110000000,Action,43.0,0.0,1.0,6.1,0
1833,1833,Mad Max: Fury Road,2015,Junkie XL,154058340,224800000,120,378858340,150000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1834,1834,Daddy's Home,2015,None,150357137,92429000,96,242786137,45000000,Comedy,42.0,0.0,1.0,6.1,0
1835,1835,The Divergent Series: Insurgent,2015,None,130179072,167097257,119,297276329,110000000,Comedy,53.93963254593176,0.0,0.0,7.1,0
1836,1836,The Peanuts Movie,2015,Christophe Beck,130178411,116054702,93,246233113,99000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1837,1837,Kingsman: The Secret Service,2015,Henry Jackman,128261724,286089822,129,414351546,81000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1838,1838,The Good Dinosaur,2015,Mychael Danna,123087120,209120551,100,332207671,45000000,Animation,66.0,0.0,1.0,6.7,0
1839,1839,Spy,2015,Theodore Shapiro,110825712,124840507,120,235666219,65000000,Action,75.0,0.0,1.0,7.0,0
1840,1840,Trainwreck,2015,Jon Brion,110212700,30583093,125,140795793,35000000,Comedy,75.0,0.0,1.0,6.2,0
1841,1841,Creed,2015,Ludwig Goransson,109767581,63800000,133,173567581,35000000,Drama,82.0,0.0,1.0,7.6,0
1842,1842,Tomorrowland,2015,Michael Giacchino,93436322,115718000,130,209154322,190000000,Action,60.0,0.0,1.0,6.5,1
1843,1843,Get Hard,2015,Christophe Beck,90411453,21400000,100,111811453,40000000,Comedy,34.0,0.0,0.0,6.0,1
1844,1844,Terminator: Genisys,2015,None,89760956,350842581,126,440603537,155000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1845,1845,Taken 3,2015,None,89256424,237222717,109,326479141,48000000,Action,26.0,0.0,1.0,6.0,0
1846,1846,Sisters,2015,Christophe Beck,87044645,17966408,118,105011053,30000000,Comedy,58.0,0.0,0.0,6.0,1
1847,1847,Alvin and the Chipmunks: The Road Chip,2015,None,85886987,148911649,86,234798636,90000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1848,1848,Maze Runner: The Scorch Trials,2015,John Paesano,81697192,230627911,131,312325103,61000000,Action,43.0,0.0,1.0,6.3,0
1849,1849,Ted 2,2015,Walter Murphy,81476385,135215348,115,216691733,68000000,Comedy,48.0,0.0,1.0,6.3,0
1850,1850,Goosebumps,2015,Danny Elfman,80080379,70090436,103,150170815,58000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1851,1851,Pixels,2015,Henry Jackman,78747585,166127224,105,244874809,88000000,Action,27.0,0.0,1.0,5.6,0
1852,1852,Paddington,2015,Nick Urata,76271832,191775976,95,268047808,55000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1853,1853,The Intern,2015,None,75764672,118800000,121,194564672,35000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1854,1854,Bridge of Spies,2015,Thomas Newman,72313754,93164594,140,165478348,40000000,Drama,81.0,1.0,1.0,7.6,1
1855,1855,Paul Blart: Mall Cop 2,2015,Rupert Gregson-Williams,71038190,36550035,94,107588225,30000000,Action,13.0,0.0,1.0,4.4,0
1856,1856,The Big Short,2015,None,70259870,63181000,130,133440870,28000000,Biography,81.0,1.0,1.0,7.8,0
1857,1857,War Room,2015,None,67790117,57895330,120,67790117,3000000,Drama,26.0,0.0,1.0,6.4,0
1858,1858,Magic Mike XXL,2015,None,66013057,56500000,115,122513057,14800000,Comedy,60.0,0.0,1.0,5.6,0
1859,1859,The Visit,2015,None,65206105,33243957,94,98450062,5000000,Horror,55.0,0.0,1.0,6.2,0
1860,1860,The Wedding Ringer,2015,Christopher Lennertz,64460211,15339669,101,79799880,23000000,Comedy,35.0,0.0,1.0,6.7,0
1861,1861,Black Mass,2015,Junkie XL,62575678,37200000,122,99775678,53000000,Biography,68.0,0.0,1.0,6.9,0
1862,1862,Vacation,2015,Mark Mothersbaugh,58884188,46000000,99,104884188,31000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1863,1863,The Perfect Guy,2015,None,57027435,3245738,100,60273173,12000000,Drama,36.0,0.0,1.0,5.6,0
1864,1864,Joy,2015,Danny Elfman,56451232,44682827,124,101134059,60000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1867,1867,The Hateful Eight,2015,Ennio Morricone,54117416,101642701,167,155760117,44000000,Crime,68.0,1.0,1.0,7.8,0
1868,1868,Focus,2015,Nick Urata,53862963,105200000,104,159062963,50100000,Comedy,56.0,0.0,0.0,6.6,0
1869,1869,Southpaw,2015,James Horner,52421953,39548874,123,91970827,30000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1870,1870,Insidious Chapter 3,2015,Joseph Bishara,52218558,60765331,97,112983889,10000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1871,1871,Poltergeist,2015,Marc Streitenfeld,47425125,48012869,93,95437994,35000000,Horror,79.0,0.0,1.0,7.4,0
1872,1872,Jupiter Ascending,2015,Michael Giacchino,47387723,136600000,127,183987723,176000000,Action,40.0,0.0,1.0,5.3,1
1873,1873,Sicario,2015,Johann Johannsson,46889293,37983151,121,84872444,30000000,Action,82.0,0.0,1.0,7.6,0
1874,1874,The Man From U.N.C.L.E.,2015,Daniel Pemberton,45445109,64400000,116,109845109,75000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1875,1875,Spotlight,2015,Howard Shore,45055776,43290697,128,88346473,20000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1876,1876,"McFarland, USA",2015,None,44482410,1227649,128,45710059,17000000,Biography,60.0,0.0,1.0,7.4,0
1877,1877,The Gift,2015,None,43787265,15191388,108,58978653,5000000,Drama,77.0,0.0,1.0,7.1,0
1880,1880,The Night Before,2015,None,43047372,9348624,101,52395996,25000000,Adventure,58.0,0.0,0.0,6.4,0
1881,1881,Krampus,2015,None,42725475,18823232,98,61548707,15000000,Comedy,49.0,0.0,1.0,6.2,0
1882,1882,Max,2015,None,42656255,1311000,111,43967255,20000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1883,1883,The Age of Adaline,2015,Rob Simonsen,42629776,23033500,112,65663276,30000000,Drama,51.0,0.0,1.0,7.2,0
1884,1884,Brooklyn,2015,Michael Brook,38322743,23753398,111,62076141,11000000,Drama,87.0,0.0,1.0,7.5,0
1885,1885,The Longest Ride,2015,Mark Isham,37446117,25498698,139,62944815,34000000,Drama,33.0,0.0,1.0,7.1,0
1886,1886,The Boy Next Door,2015,Randy Edelman,35423380,17002475,91,52425855,4000000,Drama,30.0,0.0,1.0,4.7,0
1887,1887,Pan,2015,None,35088320,93300000,111,128388320,150000000,Adventure,36.0,0.0,0.0,5.8,0
1888,1888,Hot Pursuit,2015,Christophe Beck,34580201,17100000,87,51680201,35000000,Action,31.0,0.0,0.0,5.1,1
1889,1889,Concussion,2015,James Newton Howard,34542474,14081098,123,48623572,35000000,Biography,55.0,0.0,1.0,7.1,1
1890,1890,The DUFF,2015,None,34030343,9498291,101,43528634,8500000,Comedy,56.0,0.0,1.0,6.5,0
1891,1891,Woman in Gold,2015,Hans Zimmer,33307793,28311980,109,61619773,11000000,Biography,51.0,0.0,0.0,7.3,1
1892,1892,The Second Best Exotic Marigold Hotel,2015,Thomas Newman,33078266,52900000,122,85978266,10000000,Comedy,51.0,0.0,0.0,6.6,1
1893,1893,Unfriended,2015,None,32482090,31574553,83,64056643,1000000,Drama,59.0,0.0,1.0,5.6,0
1894,1894,Entourage,2015,None,32363404,16900000,104,49263404,30000000,Comedy,53.93963254593176,1.0,1.0,8.5,0
1895,1895,Paper Towns,2015,None,32000304,53511996,109,85512300,12000000,Drama,56.0,0.0,1.0,6.3,0
1896,1896,Chappie,2015,Hans Zimmer,31569268,70500000,120,102069268,49000000,Action,41.0,0.0,0.0,6.8,1
1897,1897,Crimson Peak,2015,None,31090320,43589502,119,74679822,55000000,Drama,66.0,0.0,1.0,6.5,0
1898,1898,A Walk in the Woods,2015,None,29504281,7956993,104,37461274,45000000,Adventure,51.0,0.0,0.0,6.3,0
1899,1899,Point Break,2015,Junkie XL,28782481,104936230,113,133718711,105000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1900,1900,Sinister 2,2015,None,27740955,25141063,97,52882018,10000000,Horror,32.0,0.0,1.0,5.3,0
1901,1901,The Last Witch Hunter,2015,None,27367660,119569250,106,146936910,90000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1902,1902,No Escape,2015,None,27288872,27130000,101,54418872,5000000,Action,38.0,0.0,1.0,6.8,0
1903,1903,Ricki and the Flash,2015,None,26822144,14503184,101,41325328,18000000,Comedy,54.0,0.0,0.0,5.9,0
1904,1904,The Woman in Black 2: Angel of Death,2015,None,26501323,22352982,98,48854305,45000000,Drama,42.0,0.0,1.0,4.9,0
1905,1905,Run All Night,2015,Junkie XL,26461644,45200000,114,71661644,50000000,Action,59.0,0.0,0.0,6.6,0
1906,1906,Love the Coopers,2015,None,26302731,16124181,107,42426912,17000000,Comedy,31.0,0.0,0.0,5.7,0
1907,1907,The Lazarus Effect,2015,None,25801047,12557740,83,38358787,3300000,Horror,31.0,0.0,0.0,5.2,0
1908,1908,Ex Machina,2015,None,25442958,11426456,110,36869414,15000000,Drama,78.0,1.0,1.0,7.7,0
1909,1909,In the Heart of the Sea,2015,None,25020758,68900000,121,93920758,100000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1910,1910,The Gallows,2015,None,22764410,20200000,81,42964410,100000,Horror,30.0,0.0,0.0,4.2,0
1911,1911,Hitman: Agent 47,2015,None,22467450,59880206,96,82347656,35000000,Action,28.0,0.0,0.0,5.7,0
1912,1912,Project Almanac,2015,None,22348241,10865000,106,33213241,12000000,Drama,47.0,0.0,0.0,6.4,0
1913,1913,Black or White,2015,Terence Blanchard,21571189,57895330,121,21571189,9000000,Drama,45.0,0.0,1.0,6.6,0
1914,1914,Aloha,2015,None,21067116,5182904,105,26250020,37000000,Comedy,40.0,0.0,1.0,5.4,0
1915,1915,Finding Dory,2016,Thomas Newman,486295561,542275328,103,1028570889,45000000,Animation,77.0,0.0,1.0,7.3,1
1916,1916,Captain America: Civil War,2016,Henry Jackman,408084349,745220146,147,1153304495,250000000,Action,75.0,0.0,1.0,7.8,0
1917,1917,The Secret Life of Pets,2016,Alexandre Desplat,368384330,507073607,90,875457937,75000000,Animation,61.0,0.0,1.0,6.5,0
1918,1918,The Jungle Book,2016,John Debney,364001123,602549477,105,966550600,175000000,Adventure,77.0,1.0,1.0,7.4,1
1919,1919,Deadpool,2016,Junkie XL,363070709,420042270,106,783112979,58000000,Action,65.0,0.0,1.0,8.0,0
1920,1920,Zootopia,2016,Michael Giacchino,341268248,682515947,108,1023784195,150000000,Animation,78.0,1.0,1.0,8.0,1
1921,1921,Batman v Superman: Dawn of Justice,2016,Hans Zimmer,330360194,543274725,151,873634919,250000000,Action,44.0,0.0,1.0,6.6,1
1922,1922,Suicide Squad,2016,Steven Price,325100054,421746840,130,746846894,175000000,Action,40.0,1.0,1.0,6.1,0
1923,1923,Sing,2016,Joby Talbot,270395425,363756254,110,634151679,75000000,Animation,59.0,0.0,1.0,7.1,0
1924,1924,Moana,2016,None,248757044,394574067,103,643331111,150000000,Animation,81.0,0.0,1.0,7.6,0
1925,1925,Fantastic Beasts and Where To Find Them,2016,James Newton Howard,234037575,580000000,140,814037575,180000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1926,1926,Doctor Strange,2016,Michael Giacchino,232641920,445076475,115,677718395,165000000,Action,72.0,0.0,1.0,7.5,1
1927,1927,Hidden Figures,2016,Hans Zimmer,169607287,66349611,127,235956898,25000000,Biography,74.0,0.0,1.0,7.8,1
1928,1928,Jason Bourne,2016,John Powell,162434410,253050504,123,415484914,120000000,Action,58.0,0.0,1.0,6.6,0
1929,1929,Star Trek Beyond,2016,Michael Giacchino,158848340,184623476,120,343471816,185000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1930,1930,X-Men: Apocalypse,2016,None,155442489,388492298,143,543934787,178000000,Action,52.0,0.0,1.0,7.0,0
1931,1931,Trolls,2016,Christophe Beck,153707064,193157398,94,346864462,125000000,Animation,56.0,0.0,1.0,6.5,1
1932,1932,La La Land,2016,None,151101803,294990554,128,446092357,30000000,Comedy,93.0,1.0,1.0,8.1,0
1933,1933,Kung Fu Panda 3,2016,Hans Zimmer,143528619,377642206,95,521170825,145000000,Animation,66.0,0.0,1.0,7.1,1
1934,1934,Ghostbusters,2016,None,128350574,100796935,108,229147509,144000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1935,1935,Central Intelligence,2016,Ludwig Goransson,127440871,89531672,107,216972543,50000000,Action,52.0,0.0,1.0,6.3,0
1936,1936,The Legend of Tarzan,2016,Rupert Gregson-Williams,126643061,230057296,109,356700357,180000000,Action,44.0,0.0,1.0,6.3,0
1938,1938,Sully,2016,None,125070033,115727590,96,240797623,60000000,Biography,74.0,0.0,1.0,7.5,0
1939,1939,Bad Moms,2016,None,113257297,70678777,101,183936074,20000000,Comedy,60.0,0.0,1.0,6.2,0
1940,1940,The Angry Birds Movie,2016,None,107509366,244824563,97,352333929,73000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1941,1941,Independence Day: Resurgence,2016,None,103144286,286537649,120,389681935,165000000,Action,32.0,0.0,1.0,5.2,0
1942,1942,The Conjuring 2,2016,Joseph Bishara,102470008,217922810,134,320392818,40000000,Horror,65.0,0.0,1.0,7.4,0
1943,1943,Arrival,2016,Johann Johannsson,100546139,102842047,116,203388186,47000000,Drama,81.0,1.0,1.0,7.9,0
1944,1944,Passengers,2016,Thomas Newman,100014699,203129453,116,303144152,110000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,1
1945,1945,Sausage Party,2016,Alan Menken,97685686,43019636,89,140705322,19000000,Animation,66.0,0.0,1.0,6.2,0
1946,1946,The Magnificent Seven,2016,James Horner,93432655,68927981,133,162360636,90000000,Action,54.0,0.0,1.0,6.9,1
1947,1947,Ride Along 2,2016,None,91221830,33383467,101,124605297,40000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1948,1948,Don't Breathe,2016,None,89217875,67882970,88,157100845,9900000,Crime,71.0,0.0,1.0,7.1,0
1949,1949,Miss Peregrine's Home for Peculiar Children,2016,Danny Elfman,87242834,209242885,127,296485719,110000000,Adventure,57.0,0.0,1.0,6.7,1
1950,1950,The Accountant,2016,None,86260045,68900000,128,155160045,44000000,Action,51.0,0.0,1.0,7.4,0
1951,1951,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,Steve Jablonsky,82051601,163572247,112,245623848,135000000,Action,40.0,0.0,0.0,6.0,0
1952,1952,The Purge: Election Year,2016,Nathan Whitehead,79213375,39374505,105,118587880,10000000,Action,55.0,0.0,0.0,6.0,0
1953,1953,Alice Through the Looking Glass,2016,Danny Elfman,77041381,222415643,112,299457024,170000000,Adventure,34.0,0.0,1.0,6.2,1
1954,1954,Pete's Dragon,2016,None,76233151,67462187,102,143695338,65000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1955,1955,The Girl on the Train,2016,None,75395035,97790824,112,173185859,45000000,Crime,48.0,0.0,1.0,6.5,0
1956,1956,Boo! A Madea Halloween,2016,None,73206343,1621001,103,74827344,20000000,Comedy,30.0,0.0,0.0,4.7,0
1957,1957,Storks,2016,None,72679278,110709675,89,183388953,70000000,Animation,56.0,0.0,1.0,6.8,0
1958,1958,10 Cloverfield Lane,2016,None,72082998,38134000,105,110216998,5000000,Drama,76.0,0.0,1.0,7.2,0
1959,1959,Lights Out,2016,Benjamin Wallfisch,67268835,81600000,81,148868835,4900000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1960,1960,Hacksaw Ridge,2016,None,67209615,108092739,131,175302354,40000000,Biography,71.0,1.0,1.0,8.2,0
1961,1961,The Divergent Series: Allegiant,2016,None,66184051,113062817,121,179246868,110000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1962,1962,Now You See Me 2,2016,Brian Tyler,65075540,269825797,129,334901337,90000000,Action,46.0,0.0,0.0,6.5,1
1963,1963,Ice Age: Collision Course,2016,None,64063008,344516030,94,408579038,105000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1964,1964,The Boss,2016,None,63285885,15558697,99,78844582,29000000,Comedy,40.0,0.0,0.0,5.4,0
1965,1965,London Has Fallen,2016,None,62678608,143230187,99,205908795,60000000,Action,28.0,0.0,1.0,5.9,0
1966,1966,Miracles from Heaven,2016,None,61705123,12178236,109,73883359,13000000,Biography,44.0,0.0,1.0,7.1,0
1967,1967,Deepwater Horizon,2016,Steve Jablonsky,61433527,60356846,107,121790373,110000000,Action,68.0,0.0,1.0,7.2,0
1968,1968,Why Him?,2016,None,60323786,57778939,111,118102725,38000000,Comedy,39.0,0.0,1.0,6.2,0
1969,1969,My Big Fat Greek Wedding 2,2016,None,59689605,29233646,94,88923251,18000000,Comedy,37.0,0.0,0.0,6.0,0
1970,1970,Jack Reacher: Never Go Back,2016,Henry Jackman,58697076,103449000,118,162146076,60000000,Action,47.0,0.0,1.0,6.1,0
1971,1971,Fences,2016,None,57682904,6731857,138,64414761,24000000,missing,53.93963254593176,0.0,0.0,6.504237288135598,0
1972,1972,Me Before You,2016,None,56245075,152069111,110,208314186,20000000,Drama,51.0,0.0,1.0,7.4,0
